  Day,Month,Year,Tmax,Tmean,Tmin,RH,WS,ETo
25,6,2021,44.5,38.2,31.2,23,1.09,6.6
26,6,2021,42.2,36.9,31.2,29.3,1.84,7.4
27,6,2021,41.3,35.2,28.6,40,1.89,7.3
28,6,2021,43.9,37.1,29.6,30.9,1.54,7.5
29,6,2021,46.2,38.7,30.5,23.6,1.8,8.4
30,6,2021,48.4,39.8,31.6,19,3.33,11.9
1,7,2021,47.3,39.6,31.3,20.5,3.23,11.4
2,7,2021,46.4,39.2,31.9,19.6,2.49,9.7
3,7,2021,44.8,38.8,31.6,26.1,1.74,7.9
4,7,2021,43.9,38.6,33.8,28.9,2.12,8
5,7,2021,43.4,37.6,31.7,31.3,1.34,6.8
6,7,2021,44.5,38.5,32.4,29.4,1.49,7.2
7,7,2021,45.9,39.5,32.5,25.4,1.75,8.1
8,7,2021,46.5,40.3,33.4,26.4,2.12,8.8
9,7,2021,44.2,38.8,33.6,31.8,1.97,7.8
10,7,2021,43.8,38,32,32.1,1.6,7.3
11,7,2021,41.1,35.8,31.6,40.3,2.88,8.1
12,7,2021,39,34.3,31.1,54.6,3.57,7.3
13,7,2021,32.9,30.5,28.9,71.1,1.91,3.9
14,7,2021,39.2,33.6,28.4,58.3,1.87,6.2
15,7,2021,38.4,34.3,29.4,52.3,1.46,5.7
16,7,2021,40.5,35.5,30.7,45.9,1.57,6.3
17,7,2021,43.1,37.3,30.4,42.6,1.55,7
18,7,2021,45.8,39.4,33.1,36.9,1.56,7.5
19,7,2021,42.8,37.7,33.4,43.8,2.16,7.3
20,7,2021,38.3,33.8,30,59.3,2.53,6.2
21,7,2021,37.8,32.8,28.9,61.4,1.22,5.2
22,7,2021,40.9,34.8,28.5,46.4,1.28,6.3
23,7,2021,41.4,35.2,29.2,43.9,2.1,7.4
24,7,2021,41.5,36.1,30.8,43.4,1.67,6.7
25,7,2021,42.4,37,31.6,44.7,1.83,7
26,7,2021,41.7,37,31.5,44.8,2.53,7.6
27,7,2021,41.4,36.5,32.7,47,3.23,8
28,7,2021,42.8,36.2,30.6,46.9,2.43,7.8
29,7,2021,39.4,34.2,29.1,56.4,2.03,6.3
30,7,2021,37,33.3,29.7,59.3,2.05,5.5
31,7,2021,37.2,32.7,28.8,62.7,1.94,5.5
1,8,2021,38.6,33.7,27.9,59.1,1.5,5.7
2,8,2021,40.4,35.5,30.6,53.8,0.83,5.3
3,8,2021,41.2,35.8,30.5,48.7,1.81,6.6
4,8,2021,35.5,32.2,29.3,60.4,2.01,5
5,8,2021,39.6,34.3,28.3,54.8,1.46,6
6,8,2021,39.6,34,28.4,54.9,1.63,6.1
7,8,2021,40.3,34.5,29.1,51.8,1.98,6.6
8,8,2021,41.4,35.1,29.6,48.5,2.19,7.2
9,8,2021,41.1,35,29.6,48.5,2.36,7.3
10,8,2021,42,35.5,29.2,44.9,1.54,6.7
11,8,2021,42.6,36.2,29.3,39.6,1.69,7.1
12,8,2021,43.1,36.7,30.3,39.6,1.88,7.4
13,8,2021,43.1,36.7,30,37.4,1.77,7.3
14,8,2021,43,36.6,30.9,39.8,1.99,7.4
15,8,2021,40.8,34.9,30.1,47.4,1.47,6.1
16,8,2021,40.1,34.2,28.7,48.7,1.57,6.2
17,8,2021,42.2,35.6,28.7,41.4,1.22,6.4
18,8,2021,42.5,35.8,29.1,36.7,1.12,6.2
19,8,2021,43.6,35.9,28.8,39.1,1.72,7.4
20,8,2021,42.9,35.8,28.6,41.5,2.2,7.8
21,8,2021,39.8,34.3,29.1,47.9,2.52,7.1
22,8,2021,38.2,32.8,27.5,52.9,2.27,6.4
23,8,2021,39.8,34.1,28.9,46.4,1.01,5.4
24,8,2021,42.3,35.5,28.9,39,1.2,6.3
25,8,2021,43.9,36.1,28.6,32.6,1.81,7.6
26,8,2021,43,35.7,28.2,32.9,1.98,7.7
27,8,2021,43.5,36.1,29,29.8,2.14,8.1
28,8,2021,42.1,35.5,28.6,34,1.41,6.6
29,8,2021,41.7,35.1,28.5,34.8,1.06,5.9
30,8,2021,40.2,34,28.6,41.8,1.42,6
31,8,2021,36.6,32,27.9,51.7,1.73,5.4
1,9,2021,37.8,32.1,27,53.9,1.55,5.6
2,9,2021,38.3,32.5,26.8,50.4,1.48,5.7
3,9,2021,38,31.9,27.2,52.6,2.28,6.3
4,9,2021,39,32.6,25.9,51.9,0.91,5.3
5,9,2021,40.1,34,27,42.6,0.98,5.5
6,9,2021,41.1,34.8,28.2,42.2,1.02,5.6
7,9,2021,41.1,35.1,29.1,43.2,2.02,6.8
8,9,2021,36.4,32.4,29,60.3,2.25,5.2
9,9,2021,36.1,31.6,28,63.3,1.53,4.7
10,9,2021,33.3,29.8,26.7,71.7,1.8,4.1
11,9,2021,32.3,28,24.9,80.3,2.64,4
12,9,2021,34.1,28.9,24.1,69.9,1.38,4.4
13,9,2021,36,30.4,24.6,61.7,1.43,5
14,9,2021,37.5,31.5,25.8,57.8,1.69,5.5
15,9,2021,38.3,32.2,25.8,54.3,1.3,5.3
16,9,2021,40,33.3,26.9,47.6,1.3,5.7
17,9,2021,39.9,32.8,26.1,50.2,2,6.4
18,9,2021,38.2,32.1,25.9,52.9,1.9,5.9
19,9,2021,39.5,33.5,27.7,49.1,1.41,5.5
20,9,2021,38.6,33,28.1,52.2,1.8,5.6
21,9,2021,35.5,30.7,26.6,65.3,1.73,4.6
22,9,2021,32.2,28.5,25.7,76.1,1.22,3.4
23,9,2021,33.4,28.2,23.6,73.1,1.94,4.3
24,9,2021,33.9,28.6,23.9,68.5,1.52,4.3
25,9,2021,36.1,30.4,24.9,59.7,0.93,4.4
26,9,2021,37,30.5,24.5,57.4,1.2,4.9
27,9,2021,36.1,30.2,24.9,60.8,1.64,4.9
28,9,2021,37.2,30.8,25.2,57.2,1.43,5
29,9,2021,36.4,30.5,25.7,57.8,1.7,5
30,9,2021,37.4,31.4,25.9,56.5,0.95,4.5
1,10,2021,36.9,31.5,26.7,55.6,1.1,4.5
2,10,2021,34.7,30.2,26.3,66.4,1.27,4
3,10,2021,36.4,30.2,25,64.6,1.49,4.7
4,10,2021,36,29.8,24.9,64.4,1.6,4.6
5,10,2021,33.8,28.9,24.4,67.7,1.47,4.1
6,10,2021,35.4,29.4,24.7,59.3,1.05,4.2
7,10,2021,37.6,30.3,24,46.6,0.74,4.4
8,10,2021,37.7,30.3,24,41.1,0.97,4.7
9,10,2021,36.8,28.6,21.7,47.3,1.29,5
10,10,2021,37.7,28.8,21.6,47.3,1.77,5.7
11,10,2021,35.3,26.8,19.5,53.1,1.85,5.3
12,10,2021,34.8,26.4,19.7,58.8,1.62,4.8
13,10,2021,34,26.6,19.3,49.9,1.31,4.6
14,10,2021,34.9,26.7,20.5,37.8,1.11,4.5
15,10,2021,35.6,26.9,18.3,36,1.1,4.7
16,10,2021,35.3,26.8,20,37.1,1.19,4.7
17,10,2021,35.5,26.8,20.8,44.8,1.7,5.2
18,10,2021,30.6,24,18.6,70.1,1.56,3.7
19,10,2021,33.2,26,19.4,56.7,1.25,4.2
20,10,2021,35.8,26.8,18.7,36.3,1.16,4.7
21,10,2021,35.8,25.6,18,30.2,1.05,4.5
22,10,2021,34.5,25.3,17.5,40.2,1.95,5.4
23,10,2021,30.9,24.6,19.5,66.6,2.44,4.2
24,10,2021,27.3,22.1,18.1,74.3,1.87,3.1
25,10,2021,27.9,20.5,14.8,65.3,1.77,3.6
26,10,2021,29.1,20.9,12.7,47.6,1.38,4
27,10,2021,30.1,21.5,15.1,45.5,1.55,4.2
28,10,2021,30.4,21.7,14,43.4,1.11,3.8
29,10,2021,31.3,22.9,16.6,39.3,0.9,3.6
30,10,2021,31.5,22.8,16,43.3,1.38,4.2
31,10,2021,32,23.5,16,37.1,0.87,3.7
1,11,2021,31.4,21.4,13.9,42,1.95,4.8
2,11,2021,29.4,20.6,14.1,49.3,1.73,4.1
3,11,2021,29.2,20.1,13.4,47.7,1.56,4
4,11,2021,28.1,20.1,11.8,44.7,1.14,3.5
5,11,2021,29.8,20.5,13.5,41,1.71,4.3
6,11,2021,28.9,19.7,13.3,48.8,1.46,3.8
7,11,2021,30.4,21,12.8,44.3,1.39,4
8,11,2021,30.9,21.5,15.2,42.5,1.45,4.1
9,11,2021,31.8,21.9,13.8,42.6,1.19,3.9
10,11,2021,29.9,21.6,14.1,39.5,0.94,3.4
11,11,2021,30.2,20.6,14.7,41,1.19,3.7
12,11,2021,29.2,20.5,12,41.1,1.22,3.6
13,11,2021,29.3,21.1,14.4,33.6,0.98,3.4
14,11,2021,28.8,18.9,10.7,37.7,1.58,4
15,11,2021,26.9,18.4,10.3,37.4,1.12,3.3
16,11,2021,27.8,18.8,10.8,32.8,0.91,3.2
17,11,2021,26.3,18.5,11.9,31.4,0.91,3
18,11,2021,26,18.3,12.8,30.3,0.87,2.9
19,11,2021,26.1,18.1,10.8,33.8,1.2,3.3
20,11,2021,27.5,18.9,11.1,36.1,1.27,3.5
21,11,2021,27.8,17.6,10.2,43.7,1.48,3.6
22,11,2021,27.7,17.6,11.6,37.1,1.66,3.9
23,11,2021,28.4,18.5,12.5,27.4,1.01,3.3
24,11,2021,28.5,17.2,9.6,33.5,1.93,4.4
25,11,2021,26.4,17.2,9.9,39.9,1.27,3.3
26,11,2021,26.8,17.6,11.4,39.9,0.98,3
27,11,2021,24.8,16,9.5,50.4,1.55,3.2
28,11,2021,25.7,17,9.7,49.1,1.2,3
29,11,2021,25.2,16.4,9.8,51.5,1.3,3
30,11,2021,25.5,17.8,11.7,42.1,1.17,3
1,12,2021,25.1,17.9,12,36.7,0.84,2.6
2,12,2021,25,17.3,11.8,37.1,1.09,2.9
3,12,2021,23.7,16.3,8.7,40.1,0.76,2.4
4,12,2021,25.4,17.5,11.4,35.4,1.23,3.1
5,12,2021,24.3,16.6,11.5,37.1,1,2.7
6,12,2021,23.6,15.2,8.6,65.4,1.59,2.7
7,12,2021,24.1,14.9,7.8,52.2,1.42,2.9
8,12,2021,24.3,15.8,9.1,37.8,1.35,3.1
9,12,2021,24.2,15.9,9.5,36.3,1.22,3
10,12,2021,24.6,14.8,7.9,39.5,1.47,3.2
11,12,2021,24.4,15.8,9.4,29.6,1.02,2.8
12,12,2021,23.3,15.8,10.2,28.9,1.01,2.7
13,12,2021,21.7,14.3,8.6,33,0.85,2.4
14,12,2021,20.6,13.7,8,34.8,0.94,2.4
15,12,2021,20.3,12.4,7,42,1.02,2.4
16,12,2021,19.5,10.8,5.5,47.1,1.25,2.4
17,12,2021,19.3,10.6,4.8,35.3,1.56,2.8
18,12,2021,18.8,9.7,4.7,32.4,1.34,2.7
19,12,2021,19.4,10.4,3.2,27.7,0.85,2.3
20,12,2021,21,12,3.8,29.8,1.03,2.6
21,12,2021,20.7,12.9,5.6,24.2,1.06,2.6
22,12,2021,20.7,12.9,6.9,30.1,1.09,2.6
23,12,2021,21.8,13.5,7.4,35.8,1.23,2.8
24,12,2021,21.6,13.6,7.1,49.1,1.13,2.5
25,12,2021,23.2,14.6,6.6,47,0.89,2.5
26,12,2021,20.9,14.4,9,44.3,1.27,2.6
27,12,2021,20.7,12.8,7,56.9,1.23,2.4
28,12,2021,20.5,11.8,5.8,62.1,1.57,2.5
29,12,2021,20.6,10.9,3.5,51.4,1.61,2.8
30,12,2021,18.2,11.2,5.6,38.7,0.92,2.2
31,12,2021,20.2,12.5,5.8,34.4,1.04,2.5
1,1,2022,20.8,13.4,7.7,32.7,0.88,2.4
2,1,2022,22,12.9,6.2,42.8,1.39,2.9
3,1,2022,22.7,14,9.2,45.9,1.32,2.8
4,1,2022,19.3,13.1,9.3,66.4,1.73,2.3
5,1,2022,14.5,11.6,7.9,87.2,0.97,1.3
6,1,2022,19.1,12.7,7.3,81.5,1.35,1.9
7,1,2022,18.3,13.7,10.6,82.6,0.94,1.6
8,1,2022,15.3,11.6,8.2,85.1,1.16,1.5
9,1,2022,16.3,11,7,77.6,1.13,1.7
10,1,2022,17.6,11.3,7.2,67.3,1.02,1.9
11,1,2022,18.4,10.1,4.1,68.4,1.57,2.3
12,1,2022,19.4,11.1,2.3,59,0.86,2.2
13,1,2022,19.9,13.2,6.7,48.9,0.62,2.1
14,1,2022,19.7,13,7.4,50.8,0.93,2.3
15,1,2022,21,12.7,5,52.9,0.82,2.3
16,1,2022,20.4,13.8,7.8,44.5,0.87,2.4
17,1,2022,18.4,12.8,9.5,50.1,1.01,2.2
18,1,2022,21.5,13.8,6.7,58.6,1.21,2.6
19,1,2022,15.8,12.2,9.2,80.6,1.23,1.6
20,1,2022,19.8,13.3,7.3,75.3,0.97,2.1
21,1,2022,20.1,13.8,8.2,64.8,1.51,2.5
22,1,2022,14.8,11.5,9,86.7,2.38,1.5
23,1,2022,16.1,11.6,8.4,85.4,1.55,1.6
24,1,2022,17.3,11.1,5.9,74.3,1.37,2
25,1,2022,18.4,11.3,6.7,64.7,1.36,2.3
26,1,2022,18.6,11.6,4.6,54.6,1.09,2.4
27,1,2022,20.4,13,6.8,42.4,0.8,2.4
28,1,2022,21,12.9,4.3,42.9,0.79,2.5
29,1,2022,21.5,13.1,4.8,46.4,1,2.7
30,1,2022,22.6,13.5,5.4,53.3,1.49,3.1
31,1,2022,23,13.8,5.9,57.1,1.42,3.1
1,2,2022,22.7,13.9,6.7,58.3,1.38,3
2,2,2022,22.3,13.6,5.9,57.4,1.61,3.1
3,2,2022,16.5,12.1,7.8,79.5,1.87,2
4,2,2022,19,10.8,5.4,75.6,1.42,2.4
5,2,2022,20.6,12.3,4.4,61.8,0.98,2.6
6,2,2022,21.5,12.9,5.7,51.4,1.45,3.1
7,2,2022,22.5,13.9,8,56.7,1.41,3.1
8,2,2022,22.2,14.4,6.1,55.1,1.19,3
9,2,2022,21.9,15.7,11.5,49.8,1.07,2.8
10,2,2022,23.4,14.3,6.9,51.9,1.25,3.2
11,2,2022,23.5,14.6,5.4,46.9,1.41,3.5
12,2,2022,25,15.4,6.1,42.8,0.91,3.3
13,2,2022,25.4,15.3,6.5,46.3,1.22,3.6
14,2,2022,23.1,15.8,9.1,48.3,0.86,2.9
15,2,2022,24.5,16,9.4,52.3,0.95,3.1
16,2,2022,24.9,16.4,8.7,56.1,1.24,3.4
17,2,2022,25.6,16.3,8.6,56.8,1.3,3.5
18,2,2022,25.6,16.2,9.1,55.4,1.23,3.5
19,2,2022,26.1,17,8.4,49.8,1.17,3.6
20,2,2022,27,17.1,8.2,44.8,1.88,4.5
21,2,2022,26.4,16.4,6.8,37.6,1.6,4.3
22,2,2022,27.9,17.8,10.8,48.7,3.65,5.6
23,2,2022,24.8,16.3,8.4,63.2,1.19,3.4
24,2,2022,26.1,17.8,11.2,57.9,1.44,3.7
25,2,2022,25.9,17.4,11.2,64.3,2.38,4
26,2,2022,21.3,15.5,10.6,75.5,2.52,3
27,2,2022,24.1,15.7,8.3,62.5,1.46,3.5
28,2,2022,23.8,15.1,7.8,52.9,1.45,3.7
1,3,2022,26.5,17.7,10.7,53,1.12,3.7
2,3,2022,24.8,17.8,11.8,59,1.53,3.6
3,3,2022,23.8,16.8,11.6,73.2,1.86,3.3
4,3,2022,25.6,16.9,9.1,65.6,1.69,3.8
5,3,2022,28.6,19.1,10.1,52.3,1.45,4.4
6,3,2022,29.6,20.9,15.3,48.9,1.52,4.5
7,3,2022,27.6,19.3,13.8,64.9,2.3,4.3
8,3,2022,28.7,19.7,11.4,54.8,1.57,4.5
9,3,2022,31,21.6,13.8,51.5,0.95,4.3
10,3,2022,30.4,22.3,13.7,54.1,1.44,4.6
11,3,2022,32.8,24.3,14.8,40.8,1.06,4.7
12,3,2022,33.6,24.7,17.1,41.9,1.2,4.9
13,3,2022,35.6,26,15.7,46,1.23,5.3
14,3,2022,37.2,27.1,17.3,43.6,1.11,5.4
15,3,2022,36.7,26.6,18.5,44,1.32,5.6
16,3,2022,37.7,26.5,17.5,42.1,1.85,6.5
17,3,2022,39.6,28.6,17.4,34.6,1.31,6.2
18,3,2022,39,27.9,19.1,39.6,2.64,7.7
19,3,2022,37.3,27.3,18.7,48.3,1.92,6.3
20,3,2022,37.5,28.2,19.3,46.5,1.46,5.9
21,3,2022,37.4,27.7,19.9,43.7,1.17,5.5
22,3,2022,36.9,27.2,18.4,34.5,1.55,6.2
23,3,2022,37.5,27.3,17.5,29.2,1.84,6.8
24,3,2022,35.5,26.5,19.2,27.7,1.38,5.7
25,3,2022,35.9,25.9,16.7,38.1,1.53,6.1
26,3,2022,37.7,27.1,16.6,29.2,1.75,6.9
27,3,2022,39.1,27.9,16.9,26.9,1.36,6.5
28,3,2022,38.4,27.6,17.7,22,1.59,6.8
29,3,2022,39.6,28.3,18.4,23.8,1.21,6.3
30,3,2022,40.5,28.8,19.2,26.8,1.6,7.1
31,3,2022,39.3,27.9,18.5,27,1.81,7.3
1,4,2022,39.9,28.8,17.1,20.1,1.7,7.3
2,4,2022,41.1,29.1,18,15.8,2.32,8.7
3,4,2022,39.7,27.6,18.1,20.6,1.77,7.4
4,4,2022,40.7,29,18.3,23.3,1.88,7.8
5,4,2022,40.6,29.5,18.9,21.3,1.06,6.3
6,4,2022,41.5,31.4,21.2,17.2,1.07,6.3
7,4,2022,43,32.4,20.4,14.6,1.35,7.1
8,4,2022,43.8,32.7,21.4,15.1,1.52,7.6
9,4,2022,43.6,32.4,22,17.4,1.93,8.4
10,4,2022,44,32.9,22.1,20.7,1.56,7.7
11,4,2022,44.1,33.7,22.4,19.3,1.35,7.3
12,4,2022,43.5,34.3,27.1,14.6,2.09,8.4
13,4,2022,40.4,31.2,22.4,24.6,2.04,7.9
14,4,2022,41.8,32,22.9,23.3,1.91,8
15,4,2022,39.8,30.9,21.9,23.9,1.43,6.8
16,4,2022,41.2,32.3,22.2,18.4,1.4,7
17,4,2022,42.7,32.9,23.8,15,1.7,7.8
18,4,2022,42.5,33.4,24.3,16.1,1.23,6.7
19,4,2022,42.4,33.4,24.5,25.6,1.61,7.5
20,4,2022,40.8,32.6,25.8,28.1,2.65,8.7
21,4,2022,38.9,31.9,25.9,24.3,2.3,7.8
22,4,2022,38.5,30.8,23.2,22.6,2.41,8.2
23,4,2022,39.9,30.8,21.7,25.3,1.84,7.6
24,4,2022,40.6,32.1,23.1,22.1,1.86,7.7
25,4,2022,41.5,32.9,24.8,22.2,2.07,8.2
26,4,2022,42.6,33.2,23.8,19.2,1.45,7.4
27,4,2022,44.9,35.6,26.1,13.3,1.59,7.9
28,4,2022,46.4,36.6,25.5,12.9,1.84,8.7
29,4,2022,45.4,35.6,27.2,14.3,1.48,7.7
30,4,2022,45.6,35.9,26.4,17.7,1.53,7.9
1,5,2022,46.2,36.8,26.4,15.1,1.74,8.5
2,5,2022,45.6,36.5,26.9,13.4,2.27,9.5
3,5,2022,42.9,35.3,28,16.1,1.92,8.1
4,5,2022,40.1,33.5,28.2,26.1,1.95,7.4
5,5,2022,38.8,31.1,23.6,41.9,1.97,7.2
6,5,2022,39.7,32,24.3,36.4,1.34,6.6
7,5,2022,42.5,34.3,26.9,28.1,1.35,7
8,5,2022,44.5,36.7,28.6,21.3,1.15,6.9
9,5,2022,45.1,36.6,27.5,20.9,2.17,9.1
10,5,2022,43.6,35.7,28,25.3,2.16,8.6
11,5,2022,44.6,36.6,27.8,21.6,1.65,8
12,5,2022,46.7,37.8,27.6,16,1.57,8.2
13,5,2022,46.4,37,27.3,14.4,2.02,9.1
14,5,2022,47.8,37.9,27.1,10.9,2.15,9.7
15,5,2022,47.9,37.8,28.6,10,2.61,10.6
16,5,2022,45.5,37,28.2,14.1,1.99,8.8
17,5,2022,45.2,37.7,30,15.7,1.5,7.6
18,5,2022,44,36.5,28.5,16.9,1.82,8.2
19,5,2022,46.7,37.9,29.5,14.6,2.38,9.8
20,5,2022,45.3,36.5,29,17.6,2.76,10.2
21,5,2022,43.9,35.9,27.4,21.1,2.41,9.3
22,5,2022,44.3,36.1,27.3,13.6,1.63,7.9
23,5,2022,40.9,32.8,23.5,24.1,5.67,13.1
24,5,2022,35.4,28.6,21.3,41.9,3.57,8.2
25,5,2022,40,31.9,22.5,35.6,0.97,6.4
26,5,2022,42.3,35,26.4,25.8,1.4,7.2
27,5,2022,44.5,37.2,28.9,24.4,1.35,7.3
28,5,2022,44.8,37.8,30.9,23.1,2.05,8.6
29,5,2022,44.6,37.3,29.5,23.7,2.09,8.7
30,5,2022,44.4,37.3,30.4,23,3.35,10.7
31,5,2022,43.4,36.5,29.3,21.6,1.52,7.4
1,6,2022,44.5,36.6,28.3,20.1,2.63,9.8
2,6,2022,44.8,36.5,27.4,15.7,1.48,7.7
3,6,2022,45.6,37.2,27.7,12,1.62,8.1
4,6,2022,46.2,38.3,31,8.7,1.34,7.3
5,6,2022,46.3,38.6,30.5,8.8,1.46,7.6
6,6,2022,46.6,38.9,30.7,11.1,1.73,8.3
7,6,2022,47.5,39.1,31.1,11.6,2.18,9.5
8,6,2022,47.7,38.7,29.6,12.9,2.8,11
9,6,2022,47.8,38.8,29.5,13.8,2.16,9.6
10,6,2022,47.3,38.9,30.8,16.6,2.24,9.6
11,6,2022,46.8,39.5,31.2,18.3,1.55,8
12,6,2022,45.9,39.6,32.6,21.7,2.28,9.1
13,6,2022,45,38.7,32.2,22.7,1.13,6.7
14,6,2022,46.5,39.8,33.3,24.1,2.56,9.7
15,6,2022,47.5,40.1,33,25.1,4.21,12.7
16,6,2022,45.6,39.7,32.8,24.1,3.71,11.4
17,6,2022,39.3,35.8,31.6,36.8,1.97,6.7
18,6,2022,35.7,32.2,28.1,52.3,2.02,5.7
19,6,2022,35.3,31.1,26.4,53.1,1.12,5
20,6,2022,36.3,32.3,27.9,47.6,1.62,5.7
21,6,2022,29.2,27.4,24.9,66,2.82,4.3
22,6,2022,34.9,28.8,22.1,60.5,1.85,5.9
23,6,2022,38.6,31.1,23.5,42.1,2.23,7.5
24,6,2022,40.9,33.5,24.4,32.4,0.99,6.4
25,6,2022,42.1,34.6,26.7,28.1,1.66,7.6
26,6,2022,42.8,35.6,27.4,30,1.87,8
27,6,2022,42.9,36.3,29,34.1,1.49,7.2
28,6,2022,44.9,37.8,30.2,33.4,1.28,7.2
29,6,2022,45.7,39,32.1,33,1.23,7.1
30,6,2022,43.8,38,32,37.8,2.07,7.9
1,7,2022,34.9,32.4,29,59.9,2.92,5.6
2,7,2022,38.2,33.1,27.6,58.8,1.34,5.7
3,7,2022,39.1,34.9,30.3,51.4,2.11,6.4
4,7,2022,40.8,35.5,30.6,50.8,2.08,6.8
5,7,2022,39.8,35.6,31.4,52.6,1.19,5.5
6,7,2022,39.3,35,31.4,56.4,2.21,6.2
7,7,2022,39.9,34.7,30.1,55,1.8,6.2
8,7,2022,41.1,35.8,30.5,51.5,1.77,6.6
9,7,2022,40.9,35.5,30.3,51.4,1.55,6.3
10,7,2022,36.9,33.5,30.6,59.4,1.24,4.7
11,7,2022,38.7,34.1,29.1,55.6,1.08,5.4
12,7,2022,40.5,35.8,30.1,47.8,0.66,5.2
13,7,2022,38.9,35.5,31.3,53.4,1.61,5.6
14,7,2022,34.8,31.8,27.6,68,1.47,4.6
15,7,2022,32,29,26.2,79.8,1.88,3.9
16,7,2022,33.9,30.3,26.1,75.3,1.5,4.4
17,7,2022,32.5,30,27.5,78.2,1.98,3.8
18,7,2022,36.5,31.8,27,67.8,0.7,4.7
19,7,2022,38,33.1,28.3,66.9,1.64,5.5
20,7,2022,39.9,34.1,28.7,62.8,2.28,6.5
21,7,2022,33.8,30.9,28.1,75.6,3.02,4.5
22,7,2022,31.7,29.1,26.9,84.1,2.34,3.5
23,7,2022,30.1,28.4,27.1,87.3,2.09,2.8
24,7,2022,31.8,28.7,26.6,85.6,2.5,3.6
25,7,2022,31.6,29,25.9,83.4,2.16,3.7
26,7,2022,33,29.7,26.4,79.9,1.09,3.9
27,7,2022,34.3,30.6,26.5,77.2,1.55,4.4
28,7,2022,34,30.4,26.7,78.1,1.91,4.4
29,7,2022,32.4,29.4,27.1,84.1,1.84,3.6
30,7,2022,34.2,30.1,26,80.4,1.32,4.3
31,7,2022,31.9,29.5,27.1,84.3,1.23,3.3
1,8,2022,32.3,29.5,26.9,82.2,0.71,3.4
2,8,2022,34.2,30.6,26.2,77.4,0.84,4.2
3,8,2022,35.6,31.9,28,73.3,1.16,4.4
4,8,2022,35.6,31.7,27.6,73,0.97,4.4
5,8,2022,34,30.3,26.6,77.4,1.91,4.4
6,8,2022,32.5,29.7,26.7,80.4,1.02,3.6
7,8,2022,34.3,30.4,27.2,78.7,1.18,4.1
8,8,2022,34.1,30.3,26.4,80.5,1.63,4.2
9,8,2022,34.4,30.6,26.6,80.1,1.53,4.3
10,8,2022,36.8,32.2,28.2,71.3,0.87,4.5
11,8,2022,35.3,30.2,26.1,76.2,3.3,5.3
12,8,2022,37.1,30.7,23.9,69.1,1.52,5.6
13,8,2022,37.6,31.9,26.6,69.6,1.37,5.3
14,8,2022,36.1,31.6,27,70.4,2.01,5.1
15,8,2022,33.4,29.7,26.6,79.4,1.96,4.1
16,8,2022,35.4,30.3,25.7,73.4,1.48,4.8
17,8,2022,34.2,29.1,25.7,77.3,3.09,4.8
18,8,2022,34.4,30.1,26.1,76.8,1.69,4.4
19,8,2022,34.7,30.1,26,74.2,2.12,4.8
20,8,2022,34.8,30,25.6,73.6,2.08,4.9
21,8,2022,35.6,30.5,25.4,69.6,1.1,4.7
22,8,2022,37,31.3,25.5,65.5,0.91,5
23,8,2022,36.9,31.9,28,67,1.37,4.9
24,8,2022,32.6,29.3,26.4,79.3,3.37,4.2
25,8,2022,32.8,28.9,25.4,80.3,2.32,4.1
26,8,2022,33.1,28.9,25.4,80.1,1.27,3.9
27,8,2022,33.4,29.1,25,78.4,1.8,4.3
28,8,2022,33.9,29.5,25.5,78.1,1.79,4.3
29,8,2022,33.6,29.7,25.9,79.8,1.23,3.9
30,8,2022,34.4,29.9,25.6,76.4,1.15,4.2
31,8,2022,35.6,30.5,25.1,72.8,1.19,4.6
1,9,2022,36.3,31.2,25.6,68.1,1.45,5
2,9,2022,36.5,31.3,25.9,67.4,1.55,5
3,9,2022,36.7,31.1,25.8,67,1.38,5
4,9,2022,35.8,31,25.5,70.1,1.76,4.9
5,9,2022,34.5,30.1,25.8,69.9,1.57,4.5
6,9,2022,34.3,30.2,26.1,71,0.63,3.9
7,9,2022,35.8,30.9,26.4,65.1,0.72,4.3
8,9,2022,37,31.7,26,58.5,0.66,4.5
9,9,2022,37.3,31.7,25.4,57.1,1.02,5
10,9,2022,37.4,31.7,26.4,59.1,1.22,5
11,9,2022,36.5,30.9,26,62.5,1.4,4.9
12,9,2022,33.7,29.1,25,74.1,1.34,4.1
13,9,2022,35.5,30.2,25.5,68.1,0.91,4.3
14,9,2022,36.3,30.8,25.6,63.6,0.91,4.5
15,9,2022,36.8,31,25.5,61.4,1.19,4.8
16,9,2022,36.6,30.7,24.8,58.1,1.55,5.2
17,9,2022,37.8,30.4,24.4,59.9,1.28,5.2
18,9,2022,35.7,29.8,24.4,66.5,1.15,4.6
19,9,2022,37.5,30.9,24.6,58.4,1.01,4.9
20,9,2022,37.2,30.9,24.7,57.6,1.05,4.9
21,9,2022,38.2,31.3,25.3,54.6,1.29,5.2
22,9,2022,38.1,31,25.2,57.9,1.23,5.1
23,9,2022,36.5,30.5,25.4,60.3,1.45,4.9
24,9,2022,33.5,28.6,25,69.5,1.84,4.3
25,9,2022,34.9,28.9,23.3,63.8,1.24,4.5
26,9,2022,34.9,29.2,23.9,61.3,1.73,4.8
27,9,2022,35.5,29.5,23.6,55.8,1.09,4.6
28,9,2022,36.5,29.8,23.5,55.6,0.99,4.6
29,9,2022,37.1,29.9,23.8,53.3,1.24,5
30,9,2022,37.5,29.9,23.3,51.9,1.42,5.3
